oem_id,brand,model,released_date,announced_date,hardware_designer,manufacturer,codename,general_extras,device_category,width,height,depth,dimensions,weight_gram,price,price_currency,platform,operating_system,software_extras,cpu_clock,cpu,ram_type,ram_capacity,non_volatile_memory_capacity,display_hole,display_diagonal,horizontal_full_bezel_width,display_area_utilization,pixel_density,display_type,number_of_display_scales,display_refresh_rate,graphical_controller,supported_cellular_bands,sim_card_slot,usb,usb_services,usb_connector,max_charging_power,bluetooth,WLAN,additional_sensors,battery_capacity,market_regions,info_added_date,x_resolution,y_resolution
D53gAP,Apple,iPhone 12 5G A2403 Global Dual SIM TD-LTE 64GB,23-10-20,13-10-20,Apple,Foxconn,"Apple iPhone 13,2","Haptic touch feedback,Tactile touch feedback",Smartphone,71.5,146.7,7.4,2.81x5.78x0.29 inches,162,799,GBP,iOS / iPadOS,Apple iOS 14.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4 SDRAM,4,64,1-hole,153.92,6.94,86,460,AM-OLEDdisplay,1073.7,60,Apple A14MP4,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR800 (N20),NR1900 (N25),NR700 (N28),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),NR1700/2100 (N66),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands",e-SIM,USB 2.0,"USB charging,USB fast charging",Proprietary,20,Bluetooth 5.0,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,P sensor,Step counter,IR face sensor",2815 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",28-11-20 20:55,1170,2532
W2021ZDDCHC,Samsung,SM-W2021 W21 5G Dual SIM TD-LTE CN 512GB,21-11-20,05-11-20,Samsung Electronics,Samsung Electronics,Samsung Top,"Haptic touch feedback,Foldable screen",Smartphone,68,159.2,16.8,2.68x6.27x0.66 inches,282,19999,CNY,Android,Google Android 10 (Q),"Voice Command,Business card recognition,Navigation software,Augmented Reality (AR),Virtual Reality (VR) support,Intelligent personal assistant,Voice Recognition,Face Recognition",3091,"Qualcomm Snapdragon 865+ 5G SM8250-AB (Kona), 2020, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",LPDDR5 SDRAM,12,512,1-hole,158.1,14.31,73.8,386,AM-OLEDdisplay,16.8,120,Qualcomm Adreno 650,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),NR2100 (N1),NR700 (N28),TD-NR2500 (N41),TD-NR3500 (N78),TD-NR4700 (N79)bands",Nano-SIM (4FF),USB 3.0 / 3.1 Gen 1 / 3.2 Gen 1x1,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,25,Bluetooth 5.0,"802.11a,802.11b,802.11i,802.11g,802.11n,802.11r,802.11ac,802.11ax","Barometer,FP sensor,Hall,L sensor,P sensor,Step counter",4390 mAh battery,Asia,25-11-20 14:21,816,2260
TA-1251,Nokia,8.3 2020 5G Standard Edition Global TD-LTE 64GB,08-10-20,19-03-20,HMD Global,FIH Precision Electronics,HMD BabyGroot,Haptic touch feedback,Smartphone,78.56,171.9,8.99,3.09x6.77x0.35 inches,227,499.99,GBP,Android,Google Android 10 (Q),"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",2400,"Qualcomm Snapdragon 765G 5G SM7250-AB (Lito), 2020, 64 bit, octa-core, 7 nm, Qualcomm Adreno 620 GPU",LPDDR4x SDRAM,6,64,1-hole,173,7.57,82.9,386,Color IPS TFT LCDdisplay,16.8,60,Qualcomm Adreno 620,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),UMTS800 (B19),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B17),LTE800 (B20),LTE700 (B28),LTE1500 (B32),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),LTE1700/2100 (B66),LTE600 (B71),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR700 (N28),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),NR1700/2100 (N66),NR600 (N71),TD-NR3500 (N78)bands",Nano-SIM (4FF),USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD",USB C reversible,18,Bluetooth 5.0,"802.11b,802.11g,802.11n,802.11ac","FP sensor,L sensor,P sensor",4500 mAh battery,"Eastern Europe,Europe,Western Europe",23-11-20 21:53,1080,2400
TA-1257,Nokia,8 V 5G UW TD-LTE US,12-11-20,08-10-20,HMD Global,FIH Precision Electronics,HMD BabyGroot,Haptic touch feedback,Smartphone,78.56,171.9,8.99,3.09x6.77x0.35 inches,226,699,USD,Android,Google Android 10 (Q),"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",2400,"Qualcomm Snapdragon 765G 5G SM7250-AB (Lito), 2020, 64 bit, octa-core, 7 nm, Qualcomm Adreno 620 GPU",LPDDR4x SDRAM,6,64,1-hole,173,7.57,82.9,386,Color IPS TFT LCDdisplay,16.8,60,Qualcomm Adreno 620,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS800 (B6),UMTS900 (B8),UMTS800 (B19),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE700 (B12),LTE700 (B13),LTE700 (B17),LTE800 (B18),LTE800 (B20),LTE700 (B28),TD-LTE5900  (B46),LTE1700/2100 (B66),NR1900 (N2),NR850 (N5),NR1700/2100 (N66),TD-NR3500 (N78),TD-NR39G (N260),TD-NR28G (N261)bands",Nano-SIM (4FF),USB 2.0,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD",USB C reversible,18,Bluetooth 5.0,"802.11b,802.11g,802.11n,802.11ac","FP sensor,L sensor,P sensor",4500 mAh battery,North America,23-11-20 17:30,1080,2400
MZB0813IN,Xiaomi,Redmi 9i Dual SIM TD-LTE IN 64GB M2006C3LII,16-09-20,01-09-20,Xiaomi,Rising Stars Mobile India,Xiaomi Dandelion B,Haptic touch feedback,Smartphone,77.07,164.9,9,3.03x6.49x0.35 inches,194,9999,INR,Android,Google Android 10 (Q),"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",2000,"MediaTek Helio G25 MT6762G, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",LPDDR4x SDRAM,4,64,1-hole,165.8,9.03,80.9,269,Color IPS TFT LCDdisplay,16.8,60,IMG PowerVR GE8320,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1800 (B3),LTE850 (B5),LTE900 (B8),TD-LTE2300 (B40),TD-LTE2500 (B41)bands",Nano-SIM (4FF),USB 2.0,"USB charging,USB Host,USB OTG 1.3",USB Micro-AB,10,Bluetooth 5.0,"802.11b,802.11g,802.11n","L sensor,P sensor",5000 mAh battery,Asia,30-10-20 16:16,720,1600
MZB0816IN,Xiaomi,Redmi 9i Dual SIM TD-LTE IN 128GB M2006C3LII,16-09-20,01-09-20,Xiaomi,Rising Stars Mobile India,Xiaomi Dandelion B,Haptic touch feedback,Smartphone,77.07,164.9,9,3.03x6.49x0.35 inches,194,10999,INR,Android,Google Android 10 (Q),"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Face Recognition",2000,"MediaTek Helio G25 MT6762G, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",LPDDR4x SDRAM,4,128,1-hole,165.8,9.03,80.9,269,Color IPS TFT LCDdisplay,16.8,60,IMG PowerVR GE8320,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1800 (B3),LTE850 (B5),LTE900 (B8),TD-LTE2300 (B40),TD-LTE2500 (B41)bands",Nano-SIM (4FF),USB 2.0,"USB charging,USB Host,USB OTG 1.3",USB Micro-AB,10,Bluetooth 5.0,"802.11b,802.11g,802.11n","L sensor,P sensor",5000 mAh battery,Asia,29-10-20 18:06,720,1600
D52gAP,Apple,iPhone 12 Mini 5G A2399 Global Dual SIM TD-LTE 256GB,12-11-20,13-10-20,Apple,Foxconn,"Apple iPhone 13,1","Haptic touch feedback,Tactile touch feedback",Smartphone,64.2,131.5,7.4,2.53x5.18x0.29 inches,133,849,GBP,iOS / iPadOS,Apple iOS 14.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4 SDRAM,4,256,1-hole,137.67,6.51,85.4,475,AM-OLEDdisplay,1073.7,60,Apple A14MP4,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR800 (N20),NR1900 (N25),NR700 (N28),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),NR1700/2100 (N66),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands",e-SIM,USB 2.0,"USB charging,USB fast charging",Proprietary,20,Bluetooth 5.0,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,P sensor,Step counter,IR face sensor",2227 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",18-10-20 22:31,1080,2340
D53gAP,Apple,iPhone 12 5G A2403 Global Dual SIM TD-LTE 256GB,23-10-20,13-10-20,Apple,Foxconn,"Apple iPhone 13,2","Haptic touch feedback,Tactile touch feedback",Smartphone,71.5,146.7,7.4,2.81x5.78x0.29 inches,162,949,GBP,iOS / iPadOS,Apple iOS 14.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4 SDRAM,4,256,1-hole,153.92,6.94,86,460,AM-OLEDdisplay,1073.7,60,Apple A14MP4,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR800 (N20),NR1900 (N25),NR700 (N28),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),NR1700/2100 (N66),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands",e-SIM,USB 2.0,"USB charging,USB fast charging",Proprietary,20,Bluetooth 5.0,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,P sensor,Step counter,IR face sensor",2815 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",18-10-20 21:57,1170,2532
D53pAP,Apple,iPhone 12 Pro 5G A2407 Global Dual SIM TD-LTE 512GB,06-11-20,13-10-20,Apple,Foxconn,"Apple iPhone 13,3","Haptic touch feedback,Tactile touch feedback",Smartphone,71.5,146.7,7.4,2.81x5.78x0.29 inches,187,1299,GBP,iOS / iPadOS,Apple iOS 14.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4 SDRAM,6,512,1-hole,153.92,6.94,86,460,AM-OLEDdisplay,1073.7,60,Apple A14MP4,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR800 (N20),NR1900 (N25),NR700 (N28),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),NR1700/2100 (N66),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands",e-SIM,USB 2.0,"USB charging,USB fast charging",Proprietary,20,Bluetooth 5.0,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,P sensor,Step counter,IR face sensor",2815 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",17-10-20 15:53,1170,2532
D54pAP,Apple,iPhone 12 Pro Max 5G A2411 Global Dual SIM TD-LTE 512GB,12-11-20,13-10-20,Apple,Foxconn,"Apple iPhone 13,4","Haptic touch feedback,Tactile touch feedback",Smartphone,78.1,160.8,7.4,3.07x6.33x0.29 inches,226,1399,GBP,iOS / iPadOS,Apple iOS 14.1,"Voice Command,Navigation software,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition",2990,"Apple A14 Bionic APL1001 / APL1W01 (T8101), 2020, 64 bit, hexa-core, 128 Kbyte I-Cache, 64 Kbyte D-Cache, 4096 Kbyte L2, 8192 Kbyte L3, 5 nm, Apple A14 GPU",LPDDR4 SDRAM,6,512,1-hole,169.7,6.9,87.3,458,AM-OLEDdisplay,1073.7,60,Apple A14MP4,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B17),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE2300 (B30),LTE1500 (B32),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE3500 (B42),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),NR2100 (N1),NR1900 (N2),NR1800 (N3),NR850 (N5),NR2600 (N7),NR900 (N8),NR 700 (N12),NR800 (N20),NR1900 (N25),NR700 (N28),TD-NR2600 (N38),TD-NR2300 (N40),TD-NR2500 (N41),NR1700/2100 (N66),TD-NR3700 (N77),TD-NR3500 (N78),TD-NR4700 (N79)bands",e-SIM,USB 2.0,"USB charging,USB fast charging",Proprietary,20,Bluetooth 5.0,"802.11a,802.11b,802.11g,802.11n,802.11ac,802.11ax","Barometer,L sensor,P sensor,Step counter,IR face sensor",3687 mAh battery,"Africa,Asia,Australia,Central America,Eastern Europe,Europe,Middle East,North America,Oceania,South America,Southeast Asia,Western Europe,Worldwide",13-10-20 22:04,1284,2778
F916UZAYXAA,Samsung,SM-F916U1 Galaxy Z Fold2 UW 5G Thom Browne Edition TD-LTE US 256GB,26-09-20,01-09-20,Samsung Electronics,Samsung Electronics,Samsung Top,"Haptic touch feedback,Foldable screen",Smartphone,68,159.2,16.8,2.68x6.27x0.66 inches,282,3299,USD,Android,Google Android 10 (Q),"Voice Command,Business card recognition,Navigation software,Augmented Reality (AR),Virtual Reality (VR) support,Intelligent personal assistant,Voice Recognition,Face Recognition",3091,"Qualcomm Snapdragon 865+ 5G SM8250-AB (Kona), 2020, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",LPDDR5 SDRAM,12,256,1-hole,158.1,14.31,73.8,386,AM-OLEDdisplay,16.8,120,Qualcomm Adreno 650,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS1700/2100 (B4),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE700 (B14),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),LTE600 (B71),NR1900 (N2),NR850 (N5),TD-NR2500 (N41),NR1700/2100 (N66),NR600 (N71),TD-NR39G (N260),TD-NR28G (N261)bands","e-SIM,Nano-SIM (4FF)",USB 3.0 / 3.1 Gen 1 / 3.2 Gen 1x1,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,25,Bluetooth 5.0,"802.11a,802.11b,802.11i,802.11g,802.11n,802.11r,802.11ac,802.11ax","Barometer,FP sensor,Hall,L sensor,P sensor,Step counter",4500 mAh battery,North America,13-10-20 11:41,816,2260
F9160ZNETGY,Samsung,SM-F9160 Galaxy Z Fold2 5G TD-LTE CN HK 512GB,18-09-20,01-09-20,Samsung Electronics,Samsung Electronics,Samsung Top,"Haptic touch feedback,Foldable screen",Smartphone,68,159.2,16.8,2.68x6.27x0.66 inches,282,16999,CNY,Android,Google Android 10 (Q),"Voice Command,Business card recognition,Navigation software,Augmented Reality (AR),Virtual Reality (VR) support,Intelligent personal assistant,Voice Recognition,Face Recognition",3091,"Qualcomm Snapdragon 865+ 5G SM8250-AB (Kona), 2020, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",LPDDR5 SDRAM,12,512,1-hole,158.1,14.31,73.8,386,AM-OLEDdisplay,16.8,120,Qualcomm Adreno 650,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS850 (B5),UMTS900 (B8),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),TD-LTE2000 (B34),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-NR2500 (N41),TD-NR3500 (N78),TD-NR4700 (N79)bands","e-SIM,Nano-SIM (4FF)",USB 3.0 / 3.1 Gen 1 / 3.2 Gen 1x1,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,25,Bluetooth 5.0,"802.11a,802.11b,802.11i,802.11g,802.11n,802.11r,802.11ac,802.11ax","Barometer,FP sensor,Hall,L sensor,P sensor,Step counter",4500 mAh battery,"Asia,Southeast Asia",12-10-20 12:20,816,2260
F916UZKAUSC,Samsung,SM-F916U Galaxy Z Fold2 5G TD-LTE US 256GB / SM-F916R4,18-09-20,01-09-20,Samsung Electronics,Samsung Electronics,Samsung Top,"Haptic touch feedback,Foldable screen",Smartphone,68,159.2,16.8,2.68x6.27x0.66 inches,282,1999.99,USD,Android,Google Android 10 (Q),"Voice Command,Business card recognition,Navigation software,Augmented Reality (AR),Virtual Reality (VR) support,Intelligent personal assistant,Voice Recognition,Face Recognition",3091,"Qualcomm Snapdragon 865+ 5G SM8250-AB (Kona), 2020, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",LPDDR5 SDRAM,12,256,1-hole,158.1,14.31,73.8,386,AM-OLEDdisplay,16.8,120,Qualcomm Adreno 650,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),LTE700 (B29),LTE2300 (B30),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE5900  (B46),LTE1700/2100 (B66),NR600 (N71)bands","e-SIM,Nano-SIM (4FF)",USB 3.0 / 3.1 Gen 1 / 3.2 Gen 1x1,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,25,Bluetooth 5.0,"802.11a,802.11b,802.11i,802.11g,802.11n,802.11r,802.11ac,802.11ax","Barometer,FP sensor,Hall,L sensor,P sensor,Step counter",4500 mAh battery,North America,12-10-20 09:55,816,2260
F916UZKASPR,Samsung,SM-F916U Galaxy Z Fold2 5G TD-LTE US 256GB / SM-F916P,18-09-20,01-09-20,Samsung Electronics,Samsung Electronics,Samsung Top,"Haptic touch feedback,Foldable screen",Smartphone,68,159.2,16.8,2.68x6.27x0.66 inches,282,1999.99,USD,Android,Google Android 10 (Q),"Voice Command,Business card recognition,Navigation software,Augmented Reality (AR),Virtual Reality (VR) support,Intelligent personal assistant,Voice Recognition,Face Recognition",3091,"Qualcomm Snapdragon 865+ 5G SM8250-AB (Kona), 2020, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",LPDDR5 SDRAM,12,256,1-hole,158.1,14.31,73.8,386,AM-OLEDdisplay,16.8,120,Qualcomm Adreno 650,"GSM850,GSM900,GSM1800,GSM1900,UMTS2100 (B1),UMTS1900 (B2),UMTS850 (B5),UMTS900 (B8),CDMA800 (BC0),CDMA1900 (BC1/BC14),LTE2100 (B1),LTE1900 (B2),LTE1800 (B3),LTE1700/2100 (B4),LTE850 (B5),LTE2600 (B7),LTE900 (B8),LTE700 (B12),LTE700 (B13),LTE800 (B18),LTE800 (B19),LTE800 (B20),LTE1900 (B25),LTE850 (B26),LTE700 (B28),TD-LTE2600 (B38),TD-LTE1900 (B39),TD-LTE2300 (B40),TD-LTE2500 (B41),TD-LTE5900  (B46),TD-LTE3600  (B48),LTE1700/2100 (B66),TD-NR2500 (N41)bands","e-SIM,Nano-SIM (4FF)",USB 3.0 / 3.1 Gen 1 / 3.2 Gen 1x1,"USB charging,USB fast charging,USB Host,USB OTG 1.3,USB OTG 2.0,USB PD,USB PD 2.0,USB PD 3.0",USB C reversible,25,Bluetooth 5.0,"802.11a,802.11b,802.11i,802.11g,802.11n,802.11r,802.11ac,802.11ax","Barometer,FP sensor,Hall,L sensor,P sensor,Step counter",4500 mAh battery,North America,11-10-20 15:14,816,2260
